"zodis","total","singular","singular.num","plural","plural.num"
"ireland",7,"",0,"",0
"irksomeness",7,"",0,"",0
"ismenias",7,"",0,"",0
"itch",7,"",0,"",0
"item",7,"",0,"",0
"jealousie",7,"jealousie",1,"jealousies",6
"jollity",7,"",0,"",0
"jucundum",7,"",0,"",0
"juggling",7,"",0,"",0
"jure",7,"jure",6,"jures",1
"juris",7,"",0,"",0
"jus",7,"",0,"",0
"key",7,"key",4,"keys",3
"kindness",7,"",0,"",0
"kine",7,"",0,"",0
"kinsman",7,"",0,"",0
"kinsmen",7,"",0,"",0
"knife",7,"",0,"",0
"laboured",7,"",0,"",0
"lacedaemon",7,"",0,"",0
"lachrymas",7,"",0,"",0
"lantern",7,"",0,"",0
"lapland",7,"",0,"",0
"lash",7,"",0,"",0
"latins",7,"",0,"",0
"lawn",7,"lawn",2,"lawns",5
"lecto",7,"",0,"",0
"lemures",7,"",0,"",0
"lessius",7,"",0,"",0
"libanius",7,"",0,"",0
"librum",7,"",0,"",0
"lightness",7,"",0,"",0
"lily",7,"",0,"",0
"literarum",7,"",0,"",0
"litigious",7,"",0,"",0
"loc",7,"",0,"",0
"loca",7,"",0,"",0
"lumen",7,"",0,"",0
"lusitanus",7,"",0,"",0
"luxus",7,"",0,"",0
"magi",7,"",0,"",0
"maintenance",7,"",0,"",0
"majestical",7,"",0,"",0
"mancipia",7,"",0,"",0
"mane",7,"",0,"",0
"manu",7,"",0,"",0
"map",7,"",0,"",0
"marcilius",7,"",0,"",0
"marsilius",7,"",0,"",0
"martyrs",7,"",0,"",0
"mathematical",7,"",0,"",0
"matthew",7,"",0,"",0
"mediation",7,"",0,"",0
"medicorum",7,"",0,"",0
"meis",7,"",0,"",0
"merciful",7,"",0,"",0
"mercurius",7,"",0,"",0
"messalina",7,"",0,"",0
"messiah",7,"",0,"",0
"mice",7,"",0,"",0
"millions",7,"",0,"",0
"mischance",7,"mischance",3,"mischances",4
"miseri",7,"",0,"",0
"mistresses",7,"",0,"",0
"misused",7,"",0,"",0
"mitigated",7,"",0,"",0
"mock",7,"",0,"",0
"molle",7,"molle",2,"molles",5
"monarchs",7,"",0,"",0
"monasteries",7,"",0,"",0
"monte",7,"",0,"",0
"montes",7,"",0,"",0
"mortalibus",7,"",0,"",0
"mulct",7,"",0,"",0
"mulierum",7,"",0,"",0
"murmuring",7,"murmuring",4,"murmurings",3
"nativity",7,"",0,"",0
"naughtiness",7,"",0,"",0
"neatly",7,"",0,"",0
"needle",7,"needle",6,"needles",1
"neglecting",7,"",0,"",0
"nemesis",7,"",0,"",0
"nequit",7,"",0,"",0
"nescis",7,"",0,"",0
"newly",7,"",0,"",0
"ninth",7,"",0,"",0
"nocet",7,"",0,"",0
"nonnulli",7,"nonnulli",6,"nonnullis",1
"normandy",7,"",0,"",0
"nostri",7,"",0,"",0
"nostrum",7,"",0,"",0
"notions",7,"",0,"",0
"novum",7,"",0,"",0
"nullius",7,"",0,"",0
"numerus",7,"",0,"",0
"nuremberg",7,"",0,"",0
"nurses",7,"",0,"",0
"obtain",7,"",0,"",0
"obvious",7,"",0,"",0
"od",7,"",0,"",0
"odit",7,"",0,"",0
"odours",7,"",0,"",0
"omnif",7,"",0,"",0
"opportunities",7,"",0,"",0
"oppositions",7,"",0,"",0
"orbe",7,"",0,"",0
"orestes",7,"",0,"",0
"outcries",7,"",0,"",0
"oversee",7,"",0,"",0
"panareta",7,"",0,"",0
"pangs",7,"",0,"",0
"parasitical",7,"",0,"",0
"parent",7,"",0,"",0
"parentum",7,"",0,"",0
"partridge",7,"partridge",4,"partridges",3
"passed",7,"",0,"",0
"paterculus",7,"",0,"",0
"patres",7,"",0,"",0
"patrimony",7,"",0,"",0
"pension",7,"pension",3,"pensions",4
"pepper",7,"",0,"",0
"perceives",7,"",0,"",0
"perit",7,"",0,"",0
"perjury",7,"",0,"",0
"perkins",7,"",0,"",0
"permitted",7,"",0,"",0
"perpetuo",7,"",0,"",0
"pestilent",7,"",0,"",0
"phaedon",7,"",0,"",0
"phantasms",7,"",0,"",0
"phil",7,"",0,"",0
"pigeon",7,"pigeon",2,"pigeons",5
"pipes",7,"",0,"",0
"pius",7,"",0,"",0
"planet",7,"",0,"",0
"platter",7,"platter",4,"platters",3
"playing",7,"",0,"",0
"plums",7,"",0,"",0
"plurima",7,"",0,"",0
"poisons",7,"",0,"",0
"polyphemus",7,"",0,"",0
"populeum",7,"",0,"",0
"porphyrius",7,"",0,"",0
"poscit",7,"",0,"",0
"potabile",7,"",0,"",0
"potent",7,"",0,"",0
"potentate",7,"potentate",2,"potentates",5
"potestas",7,"",0,"",0
"pots",7,"",0,"",0
"potus",7,"",0,"",0
"praestigiis",7,"",0,"",0
"preach",7,"",0,"",0
"preserved",7,"",0,"",0
"prey",7,"",0,"",0
"primo",7,"",0,"",0
"principes",7,"",0,"",0
"print",7,"",0,"",0
"privation",7,"",0,"",0
"probable",7,"",0,"",0
"proclus",7,"",0,"",0
"procures",7,"",0,"",0
"projects",7,"",0,"",0
"properties",7,"",0,"",0
"property",7,"",0,"",0
"prophecies",7,"",0,"",0
"prorsus",7,"",0,"",0
"proteus",7,"",0,"",0
"puellam",7,"",0,"",0
"puffed",7,"",0,"",0
"purest",7,"",0,"",0
"purgeth",7,"",0,"",0
"pylorus",7,"",0,"",0
"quail",7,"quail",1,"quails",6
"quale",7,"",0,"",0
"quamvis",7,"",0,"",0
"quarrels",7,"",0,"",0
"quomodo",7,"",0,"",0
"quoniam",7,"",0,"",0
"range",7,"",0,"",0
"rapes",7,"",0,"",0
"raro",7,"",0,"",0
"really",7,"",0,"",0
"recompensed",7,"",0,"",0
"recovery",7,"",0,"",0
"refert",7,"",0,"",0
"remedium",7,"",0,"",0
"repair",7,"",0,"",0
"repeats",7,"",0,"",0
"replies",7,"",0,"",0
"reprehended",7,"",0,"",0
"revenged",7,"",0,"",0
"reverend",7,"",0,"",0
"rhetorician",7,"rhetorician",3,"rhetoricians",4
"rhine",7,"",0,"",0
"ripe",7,"",0,"",0
"riseth",7,"",0,"",0
"risus",7,"",0,"",0
"roared",7,"",0,"",0
"romae",7,"",0,"",0
"rooted",7,"",0,"",0
"rough",7,"",0,"",0
"ruddiness",7,"",0,"",0
"sacra",7,"",0,"",0
"sacred",7,"",0,"",0
"sacris",7,"",0,"",0
"sail",7,"",0,"",0
"sancti",7,"",0,"",0
"sand",7,"",0,"",0
"sano",7,"sano",3,"sanos",4
"satirical",7,"",0,"",0
"saxo",7,"",0,"",0
"scarification",7,"",0,"",0
"scheretzius",7,"",0,"",0
"scot",7,"",0,"",0
"scribanius",7,"",0,"",0
"scriptis",7,"",0,"",0
"scruple",7,"",0,"",0
"scurrilous",7,"",0,"",0
"scylla",7,"",0,"",0
"seated",7,"",0,"",0
"secondary",7,"",0,"",0
"secundis",7,"",0,"",0
"seemed",7,"",0,"",0
"sesellius",7,"",0,"",0
"sexes",7,"",0,"",0
"shade",7,"shade",6,"shades",1
"shifts",7,"",0,"",0
"shining",7,"shining",6,"shinings",1
"shortly",7,"",0,"",0
"sidera",7,"",0,"",0
"simoniacal",7,"",0,"",0
"simony",7,"",0,"",0
"sings",7,"",0,"",0
"skilful",7,"",0,"",0
"societies",7,"",0,"",0
"sod",7,"",0,"",0
"sodden",7,"",0,"",0
"solon",7,"",0,"",0
"solve",7,"",0,"",0
"sparrow",7,"sparrow",4,"sparrows",3
"specie",7,"",0,"",0
"spect",7,"",0,"",0
"spectris",7,"",0,"",0
"spit",7,"",0,"",0
"spoils",7,"",0,"",0
"staff",7,"",0,"",0
"states",7,"",0,"",0
"statesmen",7,"",0,"",0
"stephen",7,"stephen",6,"stephens",1
"stink",7,"",0,"",0
"stolidi",7,"stolidi",5,"stolidis",2
"strain",7,"",0,"",0
"stratagem",7,"stratagem",2,"stratagems",5
"strengthen",7,"strengthen",6,"strengthens",1
"stroke",7,"",0,"",0
"studii",7,"studii",1,"studiis",6
"stulta",7,"",0,"",0
"stultitia",7,"",0,"",0
"suave",7,"",0,"",0
"submission",7,"",0,"",0
"succi",7,"",0,"",0
"sueton",7,"",0,"",0
"sugar",7,"",0,"",0
"suggestion",7,"suggestion",2,"suggestions",5
"summi",7,"summi",1,"summis",6
"summo",7,"",0,"",0
"supervisors",7,"",0,"",0
"suretyship",7,"",0,"",0
"surfeiting",7,"",0,"",0
"swans",7,"",0,"",0
"sweden",7,"",0,"",0
"swell",7,"",0,"",0
"swelling",7,"",0,"",0
"swim",7,"",0,"",0
"swine",7,"",0,"",0
"swoon",7,"",0,"",0
"sympos",7,"",0,"",0
"synesius",7,"",0,"",0
"talem",7,"",0,"",0
"talia",7,"",0,"",0
"talked",7,"",0,"",0
"tall",7,"",0,"",0
"taranta",7,"",0,"",0
"tartary",7,"",0,"",0
"taurus",7,"",0,"",0
"tela",7,"",0,"",0
"telling",7,"",0,"",0
"tenth",7,"tenth",6,"tenths",1
"territory",7,"",0,"",0
"thank",7,"",0,"",0
"thanks",7,"",0,"",0
"theocritus",7,"",0,"",0
"throat",7,"throat",4,"throats",3
"ties",7,"",0,"",0
"timorem",7,"",0,"",0
"tin",7,"",0,"",0
"tolerated",7,"",0,"",0
"tossed",7,"",0,"",0
"transform",7,"",0,"",0
"transported",7,"",0,"",0
"treacle",7,"",0,"",0
"treason",7,"treason",5,"treasons",2
"trencher",7,"trencher",5,"trenchers",2
"trick",7,"",0,"",0
"trifles",7,"",0,"",0
"triste",7,"",0,"",0
"triumphs",7,"",0,"",0
"trivial",7,"",0,"",0
"troilus",7,"",0,"",0
"troubling",7,"",0,"",0
"trumpets",7,"",0,"",0
"trusty",7,"",0,"",0
"tusc",7,"",0,"",0
"tusculan",7,"tusculan",3,"tusculans",4
"tyranniseth",7,"",0,"",0
"ult",7,"",0,"",0
"unable",7,"",0,"",0
"unchaste",7,"",0,"",0
"uncle",7,"",0,"",0
"union",7,"union",6,"unions",1
"unthankful",7,"",0,"",0
"unwholesome",7,"",0,"",0
"using",7,"",0,"",0
"utile",7,"",0,"",0
"utop",7,"",0,"",0
"valentine",7,"valentine",5,"valentines",2
"vanities",7,"",0,"",0
"variation",7,"variation",6,"variations",1
"varii",7,"varii",2,"variis",5
"vena",7,"",0,"",0
"vent",7,"",0,"",0
"verbatim",7,"",0,"",0
"veritas",7,"",0,"",0
"vers",7,"",0,"",0
"versu",7,"versu",1,"versus",6
"vertiginous",7,"",0,"",0
"vestal",7,"",0,"",0
"videatur",7,"",0,"",0
"vini",7,"vini",6,"vinis",1
"virtutem",7,"",0,"",0
"visible",7,"",0,"",0
"vitiis",7,"",0,"",0
"vitio",7,"",0,"",0
"waiting",7,"",0,"",0
"wayward",7,"",0,"",0
"wet",7,"",0,"",0
"whate",7,"",0,"",0
"wheat",7,"",0,"",0
"wing",7,"",0,"",0
"worshipful",7,"",0,"",0
"xxi",7,"",0,"",0
"abderites",6,"",0,"",0
"abest",6,"",0,"",0
"abjure",6,"",0,"",0
"accused",6,"",0,"",0
"acknowledging",6,"",0,"",0
"actione",6,"actione",1,"actiones",5
"adding",6,"",0,"",0
"addition",6,"addition",3,"additions",3
"administered",6,"",0,"",0
"admiring",6,"",0,"",0
"adricomius",6,"",0,"",0
"adversaries",6,"",0,"",0
"aegean",6,"",0,"",0
"aegro",6,"aegro",3,"aegros",3
"aetate",6,"",0,"",0
"aetna",6,"",0,"",0
"afficitur",6,"",0,"",0
"agamemnon",6,"",0,"",0
"agatho",6,"",0,"",0
"agitation",6,"",0,"",0
"agrees",6,"",0,"",0
"agricola",6,"",0,"",0
"agunt",6,"",0,"",0
"aliae",6,"",0,"",0
"alkermes",6,"",0,"",0
"allows",6,"",0,"",0
"alma",6,"",0,"",0
"alterius",6,"",0,"",0
"amanti",6,"amanti",4,"amantis",2
"amber",6,"",0,"",0
"amentium",6,"",0,"",0
"amet",6,"",0,"",0
"amicus",6,"",0,"",0
"amori",6,"",0,"",0
"amplexus",6,"",0,"",0
"amplify",6,"",0,"",0
"ancestors",6,"",0,"",0
"anchor",6,"",0,"",0
"angelica",6,"",0,"",0
"anim",6,"",0,"",0
"animalium",6,"",0,"",0
"annis",6,"",0,"",0
"annual",6,"",0,"",0
"antecedent",6,"",0,"",0
"antipathy",6,"",0,"",0
"antipodes",6,"",0,"",0
"apelle",6,"apelle",1,"apelles",5
"appearances",6,"",0,"",0
"applauds",6,"",0,"",0
"appoint",6,"",0,"",0
"apprehensive",6,"",0,"",0
"approbation",6,"approbation",5,"approbations",1
"aptly",6,"",0,"",0
"aquam",6,"",0,"",0
"argos",6,"",0,"",0
"argus",6,"",0,"",0
"arian",6,"arian",2,"arians",4
"arithmetic",6,"",0,"",0
"armis",6,"",0,"",0
"arrogant",6,"",0,"",0
"artes",6,"",0,"",0
"artium",6,"",0,"",0
"asini",6,"",0,"",0
"assassins",6,"",0,"",0
"assault",6,"",0,"",0
"astonished",6,"",0,"",0
"attended",6,"",0,"",0
"aura",6,"",0,"",0
"aurae",6,"",0,"",0
"aurei",6,"aurei",2,"aureis",4
"auribus",6,"",0,"",0
"backs",6,"",0,"",0
"baker",6,"baker",4,"bakers",2
"bankrupt",6,"bankrupt",2,"bankrupts",4
"baptised",6,"",0,"",0
"barber",6,"",0,"",0
"barred",6,"",0,"",0
"bashful",6,"",0,"",0
"batter",6,"",0,"",0
"bearing",6,"",0,"",0
"beaten",6,"",0,"",0
"beatus",6,"",0,"",0
"bee",6,"",0,"",0
"befitting",6,"",0,"",0
"beforehand",6,"",0,"",0
"belching",6,"belching",2,"belchings",4
"benzo",6,"",0,"",0
"besought",6,"",0,"",0
"betake",6,"",0,"",0
"betime",6,"betime",1,"betimes",5
"betrayed",6,"",0,"",0
"betrothed",6,"",0,"",0
"beware",6,"",0,"",0
"bids",6,"",0,"",0
"bishops",6,"",0,"",0
"bite",6,"bite",3,"bites",3
"bitten",6,"",0,"",0
"blasphemous",6,"",0,"",0
"bless",6,"",0,"",0
"blows",6,"",0,"",0
"boldness",6,"",0,"",0
"bow",6,"",0,"",0
"bracelet",6,"bracelet",2,"bracelets",4
"bragging",6,"",0,"",0
"brahe",6,"",0,"",0
"brake",6,"",0,"",0
"bravest",6,"",0,"",0
"brawling",6,"",0,"",0
"brazil",6,"",0,"",0
"breach",6,"",0,"",0
"brightness",6,"",0,"",0
"burgundy",6,"",0,"",0
"burnt",6,"",0,"",0
"butterflies",6,"",0,"",0
"buys",6,"",0,"",0
"ca",6,"",0,"",0
"cabeus",6,"",0,"",0
"caelo",6,"",0,"",0
"caesars",6,"",0,"",0
"cake",6,"cake",3,"cakes",3
"calisto",6,"",0,"",0
"calm",6,"calm",5,"calms",1
"calumny",6,"",0,"",0
"cambrensis",6,"",0,"",0
"cancer",6,"",0,"",0
"candles",6,"",0,"",0
"canis",6,"",0,"",0
"canonical",6,"",0,"",0
"capacity",6,"",0,"",0
"capella",6,"",0,"",0
"capon",6,"capon",5,"capons",1
"captivity",6,"",0,"",0
"career",6,"",0,"",0
"carmina",6,"",0,"",0
"castor",6,"",0,"",0
"casus",6,"",0,"",0
"causam",6,"",0,"",0
"cave",6,"",0,"",0
"cavils",6,"",0,"",0
"ceased",6,"",0,"",0
"charybdis",6,"",0,"",0
"cheerful",6,"",0,"",0
"chorus",6,"",0,"",0
"chose",6,"",0,"",0
"cicuta",6,"",0,"",0
"civitate",6,"",0,"",0
"clamorous",6,"",0,"",0
"clavius",6,"",0,"",0
"cogitatione",6,"",0,"",0
"cognatus",6,"",0,"",0
"coins",6,"",0,"",0
"colerus",6,"",0,"",0
"collect",6,"",0,"",0
"collection",6,"collection",4,"collections",2
"collogue",6,"",0,"",0
"commentators",6,"",0,"",0
"commerce",6,"",0,"",0
"comparable",6,"",0,"",0
"compels",6,"",0,"",0
"compulsion",6,"",0,"",0
"concocted",6,"",0,"",0
"condita",6,"condita",5,"conditas",1
"confessor",6,"confessor",2,"confessors",4
"confident",6,"",0,"",0
"confines",6,"",0,"",0
"confute",6,"",0,"",0
"conies",6,"",0,"",0
"consilio",6,"",0,"",0
"consist",6,"",0,"",0
"consol",6,"",0,"",0
"constellation",6,"constellation",2,"constellations",4
"containing",6,"",0,"",0
"contemplate",6,"",0,"",0
"continuo",6,"",0,"",0
"contradicted",6,"",0,"",0
"controv",6,"",0,"",0
"conveniunt",6,"",0,"",0
"conversion",6,"conversion",5,"conversions",1
"convert",6,"",0,"",0
"cook",6,"",0,"",0
"corner",6,"corner",4,"corners",2
"coronet",6,"coronet",3,"coronets",3
"cosmog",6,"",0,"",0
"cottage",6,"cottage",5,"cottages",1
"couldst",6,"",0,"",0
"councils",6,"",0,"",0
"countess",6,"",0,"",0
"courting",6,"",0,"",0
"crack",6,"",0,"",0
"cracked",6,"",0,"",0
"crane",6,"crane",3,"cranes",3
"credulous",6,"",0,"",0
"crines",6,"",0,"",0
"crocodile",6,"crocodile",4,"crocodiles",2
"cuckoo",6,"cuckoo",4,"cuckoos",2
"cujusque",6,"",0,"",0
"cultu",6,"",0,"",0
"cumin",6,"",0,"",0
"cupit",6,"",0,"",0
"curio",6,"curio",4,"curios",2
"cvii",6,"",0,"",0
"daem",6,"",0,"",0
"dally",6,"",0,"",0
"dan",6,"",0,"",0
"daphnis",6,"",0,"",0
"datur",6,"",0,"",0
"daytime",6,"",0,"",0
"debet",6,"",0,"",0
"deceased",6,"",0,"",0
"deceitful",6,"",0,"",0
"decem",6,"",0,"",0
"decide",6,"",0,"",0
"declare",6,"",0,"",0
"declares",6,"",0,"",0
"decline",6,"decline",4,"declines",2
"decreed",6,"",0,"",0
"deer",6,"",0,"",0
"defaced",6,"",0,"",0
"deformity",6,"",0,"",0
"delicate",6,"",0,"",0
"deliciae",6,"",0,"",0
"delicias",6,"",0,"",0
"deliciis",6,"",0,"",0
"delighting",6,"",0,"",0
"delirium",6,"",0,"",0
"delos",6,"",0,"",0
"deludes",6,"",0,"",0
"demanded",6,"",0,"",0
"demens",6,"",0,"",0
"demolished",6,"",0,"",0
"demum",6,"",0,"",0
"descriptions",6,"",0,"",0
"destitute",6,"",0,"",0
"determined",6,"",0,"",0
"detest",6,"",0,"",0
"diamargaritum",6,"",0,"",0
"diaphragma",6,"",0,"",0
"dici",6,"",0,"",0
"dicta",6,"",0,"",0
"dicunt",6,"",0,"",0
"differs",6,"",0,"",0
"digna",6,"",0,"",0
"dignity",6,"",0,"",0
"dirt",6,"",0,"",0
"discommend",6,"",0,"",0
"discommended",6,"",0,"",0
"discoursing",6,"",0,"",0
"discover",6,"",0,"",0
"disdain",6,"",0,"",0
"dishonesty",6,"",0,"",0
"disparagement",6,"",0,"",0
"displeasing",6,"",0,"",0
"dissembling",6,"",0,"",0
"distemper",6,"",0,"",0
"distillation",6,"distillation",1,"distillations",5
"diversa",6,"diversa",5,"diversas",1
"diverted",6,"",0,"",0
"divisions",6,"",0,"",0
"doctors",6,"",0,"",0
"doctus",6,"",0,"",0
"dolet",6,"",0,"",0
"dolorem",6,"",0,"",0
"dominion",6,"dominion",4,"dominions",2
"dove",6,"",0,"",0
"dowdy",6,"",0,"",0
"drawing",6,"",0,"",0
"dropsy",6,"",0,"",0
"drove",6,"drove",5,"droves",1
"drudgery",6,"",0,"",0
"dung",6,"",0,"",0
"eagerness",6,"",0,"",0
"earum",6,"",0,"",0
"eas",6,"",0,"",0
"ebbs",6,"",0,"",0
"eia",6,"",0,"",0
"encouragement",6,"encouragement",4,"encouragements",2
"endanger",6,"",0,"",0
"endless",6,"",0,"",0
"enforceth",6,"",0,"",0
"englishmen",6,"",0,"",0
"enormities",6,"",0,"",0
"enormous",6,"",0,"",0
"enriched",6,"",0,"",0
"enter",6,"",0,"",0
"envies",6,"",0,"",0
"equis",6,"",0,"",0
"ero",6,"ero",4,"eros",2
"erunt",6,"",0,"",0
"essays",6,"",0,"",0
"essent",6,"",0,"",0
"eternally",6,"",0,"",0
"ethiopia",6,"",0,"",0
"eunuch",6,"",0,"",0
"euxine",6,"",0,"",0
"everlasting",6,"",0,"",0
"exceeding",6,"",0,"",0
"excluded",6,"",0,"",0
"exercit",6,"",0,"",0
"exercitat",6,"",0,"",0
"exhalation",6,"",0,"",0
"exile",6,"",0,"",0
"expelling",6,"",0,"",0
"eyewitness",6,"",0,"",0
"facilis",6,"",0,"",0
"factors",6,"",0,"",0
"factum",6,"",0,"",0
"famam",6,"",0,"",0
"fames",6,"",0,"",0
"familiars",6,"",0,"",0
"fascination",6,"fascination",5,"fascinations",1
"favourite",6,"",0,"",0
"fearing",6,"",0,"",0
"fees",6,"",0,"",0
"felicem",6,"",0,"",0
"ferat",6,"",0,"",0
"ferdinand",6,"",0,"",0
"fickle",6,"",0,"",0
"fictitious",6,"",0,"",0
"fights",6,"",0,"",0
"filia",6,"",0,"",0
"filios",6,"",0,"",0
"filled",6,"",0,"",0
"final",6,"",0,"",0
"firm",6,"",0,"",0
"fist",6,"fist",5,"fists",1
"fiunt",6,"",0,"",0
"flamma",6,"",0,"",0
"flatuous",6,"",0,"",0
"flying",6,"",0,"",0
"folio",6,"",0,"",0
"forefathers",6,"",0,"",0
"foret",6,"",0,"",0
"fornication",6,"",0,"",0
"fortis",6,"",0,"",0
"frame",6,"",0,"",0
"franciscan",6,"franciscan",2,"franciscans",4
"frequens",6,"",0,"",0
"frietagius",6,"",0,"",0
"fromundus",6,"",0,"",0
"frown",6,"",0,"",0
"frozen",6,"",0,"",0
"fuerat",6,"",0,"",0
"fuga",6,"",0,"",0
"furnish",6,"",0,"",0
"furniture",6,"furniture",5,"furnitures",1
"gap",6,"",0,"",0
"garcia",6,"garcia",1,"garcias",5
"gathered",6,"",0,"",0
"gentility",6,"",0,"",0
"geography",6,"",0,"",0
"geometrical",6,"",0,"",0
"geometry",6,"",0,"",0
"geraldus",6,"",0,"",0
"gluttony",6,"",0,"",0
"goclenius",6,"",0,"",0
"goddesses",6,"",0,"",0
"goodwill",6,"",0,"",0
"goose",6,"",0,"",0
"gorgon",6,"",0,"",0
"gouty",6,"",0,"",0
"grammar",6,"",0,"",0
"grammaticus",6,"",0,"",0
"granada",6,"",0,"",0
"grapes",6,"",0,"",0
"gratissimus",6,"",0,"",0
"greg",6,"",0,"",0
"groans",6,"",0,"",0
"habitus",6,"",0,"",0
"hail",6,"",0,"",0
"halter",6,"halter",5,"halters",1
"haply",6,"",0,"",0
"hardness",6,"",0,"",0
"harmless",6,"",0,"",0
"heal",6,"",0,"",0
"healed",6,"",0,"",0
"healthful",6,"",0,"",0
"heels",6,"",0,"",0
"herba",6,"",0,"",0
"herbastein",6,"",0,"",0
"heretic",6,"",0,"",0
"heu",6,"",0,"",0
"hinges",6,"",0,"",0
"hogs",6,"",0,"",0
"holding",6,"",0,"",0
"honestly",6,"",0,"",0
"hood",6,"hood",4,"hoods",2
"hop",6,"",0,"",0
"horoscope",6,"",0,"",0
"hospital",6,"",0,"",0
"hospitals",6,"",0,"",0
"host",6,"",0,"",0
"huge",6,"",0,"",0
"hujus",6,"",0,"",0
"humility",6,"",0,"",0
"humorous",6,"",0,"",0
"ictu",6,"ictu",1,"ictus",5
"illo",6,"",0,"",0
"illorum",6,"",0,"",0
"imo",6,"",0,"",0
"imperio",6,"",0,"",0
"importunity",6,"",0,"",0
"impotency",6,"",0,"",0
"imprimis",6,"",0,"",0
"improper",6,"",0,"",0
"inbred",6,"",0,"",0
"incidit",6,"",0,"",0
"indignation",6,"indignation",5,"indignations",1
"industrious",6,"",0,"",0
"infamous",6,"",0,"",0
"infantes",6,"",0,"",0
"infinitum",6,"",0,"",0
"inflicted",6,"",0,"",0
"iniquity",6,"",0,"",0
"innocent",6,"",0,"",0
"inquire",6,"",0,"",0
"insanit",6,"",0,"",0
"insolency",6,"",0,"",0
"insufferable",6,"",0,"",0
"insufficient",6,"",0,"",0
"intellect",6,"",0,"",0
"interpretation",6,"interpretation",3,"interpretations",3
"invenies",6,"",0,"",0
"invidia",6,"",0,"",0
"involved",6,"",0,"",0
"istas",6,"",0,"",0
"iter",6,"",0,"",0
"jamblichus",6,"",0,"",0
"jaundice",6,"",0,"",0
"jecur",6,"",0,"",0
"joan",6,"",0,"",0
"join",6,"",0,"",0
"joints",6,"",0,"",0
"judas",6,"",0,"",0
"judicii",6,"judicii",3,"judiciis",3
"juggler",6,"juggler",1,"jugglers",5
"julep",6,"julep",2,"juleps",4
"juments",6,"",0,"",0
"jura",6,"",0,"",0
"justifies",6,"",0,"",0
"kindled",6,"",0,"",0
"kindly",6,"",0,"",0
"lachrymae",6,"",0,"",0
"laesa",6,"",0,"",0
"lamenting",6,"",0,"",0
"lamp",6,"",0,"",0
"lampridius",6,"",0,"",0
"lasciva",6,"",0,"",0
"lasts",6,"",0,"",0
"laudable",6,"",0,"",0
"lector",6,"",0,"",0
"legend",6,"",0,"",0
"legit",6,"",0,"",0
"lesbia",6,"",0,"",0
"letting",6,"",0,"",0
"leves",6,"",0,"",0
"libello",6,"libello",3,"libellos",3
"libels",6,"",0,"",0
"lighter",6,"",0,"",0
"lilius",6,"",0,"",0
"line",6,"",0,"",0
"lis",6,"",0,"",0
"lites",6,"",0,"",0
"lively",6,"",0,"",0
"locks",6,"",0,"",0
"locus",6,"",0,"",0
"loretto",6,"",0,"",0
"lovest",6,"",0,"",0
"luctus",6,"",0,"",0
"ludere",6,"",0,"",0
"lunatic",6,"lunatic",4,"lunatics",2
"macedon",6,"",0,"",0
"magnam",6,"",0,"",0
"magnitude",6,"magnitude",4,"magnitudes",2
"maidenhair",6,"",0,"",0
"maketh",6,"",0,"",0
"malam",6,"",0,"",0
"manes",6,"",0,"",0
"manibus",6,"",0,"",0
"maps",6,"",0,"",0
"mar",6,"",0,"",0
"march",6,"",0,"",0
"marshes",6,"",0,"",0
"martianus",6,"",0,"",0
"martin",6,"",0,"",0
"martyrdom",6,"martyrdom",5,"martyrdoms",1
"masses",6,"",0,"",0
"materiam",6,"",0,"",0
"matrimonium",6,"",0,"",0
"matrimony",6,"",0,"",0
"maximum",6,"",0,"",0
"medico",6,"",0,"",0
"mela",6,"",0,"",0
"melancholicos",6,"",0,"",0
"melanelius",6,"",0,"",0
"melon",6,"melon",1,"melons",5
"memoriam",6,"",0,"",0
"mentibus",6,"",0,"",0
"meo",6,"",0,"",0
"mercennus",6,"",0,"",0
"merely",6,"",0,"",0
"meritorious",6,"",0,"",0
"meteran",6,"",0,"",0
"mill",6,"",0,"",0
"millibus",6,"",0,"",0
"minute",6,"minute",5,"minutes",1
"mirac",6,"",0,"",0
"misce",6,"",0,"",0
"misconstrue",6,"",0,"",0
"miseria",6,"",0,"",0
"misero",6,"misero",5,"miseros",1
"miss",6,"",0,"",0
"mobile",6,"",0,"",0
"monastery",6,"",0,"",0
"monavius",6,"",0,"",0
"monomachies",6,"",0,"",0
"mons",6,"",0,"",0
"montpelier",6,"",0,"",0
"mort",6,"",0,"",0
"mortalium",6,"",0,"",0
"morus",6,"",0,"",0
"motto",6,"",0,"",0
"mountebanks",6,"",0,"",0
"movere",6,"",0,"",0
"multae",6,"",0,"",0
"multas",6,"",0,"",0
"multiply",6,"",0,"",0
"multitudo",6,"",0,"",0
"mundum",6,"",0,"",0
"musa",6,"",0,"",0
"musarum",6,"",0,"",0
"mutton",6,"",0,"",0
"narcissus",6,"",0,"",0
"narration",6,"",0,"",0
"nasci",6,"",0,"",0
"nasty",6,"",0,"",0
"natos",6,"",0,"",0
"naturally",6,"",0,"",0
"navigation",6,"",0,"",0
"neaera",6,"",0,"",0
"necessitas",6,"",0,"",0
"necks",6,"",0,"",0
"nefas",6,"",0,"",0
"neglects",6,"",0,"",0
"negotium",6,"",0,"",0
"nescit",6,"",0,"",0
"nile",6,"",0,"",0
"nimble",6,"",0,"",0
"nimia",6,"",0,"",0
"nobilis",6,"",0,"",0
"nobilium",6,"",0,"",0
